,age,workclass,fnlwgt,education-num,marital status,occupation,relationship,race,sex,hours/week,native country
6427,6,3,2,9,1,1,2,5,1,4,39
6428,5,1,1,10,1,1,2,5,1,4,39
6429,2,3,1,12,5,13,2,5,1,5,39
6430,3,5,1,9,3,14,1,5,2,7,39
6431,1,5,2,4,5,5,4,5,2,5,39
6432,7,3,1,10,3,3,1,5,2,5,39
6433,2,2,2,14,3,10,1,5,2,5,39
6434,7,3,1,10,3,1,1,5,2,4,39
6435,4,3,3,13,5,10,2,5,2,4,39
6436,2,3,1,9,5,3,3,5,2,7,39
6437,3,3,2,6,1,8,2,5,1,4,39
6438,6,6,2,13,3,1,1,5,2,4,39
6439,3,3,2,9,3,6,6,5,1,4,39
6440,3,3,1,6,5,7,2,5,2,7,39
6441,7,3,3,13,3,10,6,5,1,4,39
6442,3,3,2,9,3,14,1,5,2,7,39
6443,1,3,1,10,5,1,4,5,1,1,39
6444,6,2,2,14,3,10,6,3,1,4,39
6445,2,3,2,12,3,12,1,5,2,5,39
6446,6,2,2,9,3,4,1,5,2,4,39
6447,2,3,3,10,3,12,1,5,2,4,39
6448,4,3,1,9,1,1,5,5,1,4,39
6449,1,3,1,7,5,8,4,5,2,2,39
6450,2,3,2,9,5,1,2,5,2,4,39
6451,2,3,2,16,3,10,1,5,2,5,39
6452,4,2,1,13,3,10,1,3,2,4,39
6453,3,6,1,10,5,1,4,5,1,4,39
6454,3,3,2,10,1,7,5,5,2,5,39
6455,7,5,1,9,7,8,3,5,1,4,39
6456,2,6,2,13,5,10,2,5,2,2,39
6457,6,3,2,9,3,3,1,5,2,4,39
6458,1,3,2,10,4,1,4,2,1,4,39
6459,5,3,2,13,3,7,1,3,2,5,39
6460,4,3,1,9,3,8,6,5,1,2,39
6461,3,3,2,9,6,4,4,5,2,4,39
6462,2,3,2,13,3,12,1,5,2,7,39
6463,2,3,2,9,3,7,1,5,2,4,39
6464,3,4,1,11,1,12,5,5,1,4,39
6465,5,3,2,5,3,6,1,5,2,5,39
6466,4,3,1,10,5,3,4,2,2,4,39
6467,2,3,2,13,5,1,2,5,2,3,39
6468,3,3,3,10,3,4,1,5,2,6,39
6469,5,6,4,12,3,11,1,5,2,4,39
6470,2,2,2,9,3,11,1,5,2,4,39
6471,4,6,1,14,3,10,1,5,2,5,39
6472,4,1,1,13,1,10,2,5,2,4,39
6473,5,3,3,15,3,10,1,5,2,4,39
6474,8,5,2,9,7,3,2,5,2,3,39
6475,1,3,2,10,5,8,4,3,2,4,28
6476,3,3,2,9,1,1,5,5,1,4,39
6477,5,3,2,10,1,13,5,5,1,4,39
6478,5,3,1,10,3,14,1,5,2,7,2
6479,1,3,1,13,5,12,2,5,2,5,39
6480,4,3,1,13,3,4,1,5,2,4,39
6481,2,3,1,4,1,7,5,5,2,4,39
6482,7,5,4,10,3,12,1,3,2,7,39
6483,6,3,2,13,3,12,1,5,2,4,39
6484,5,3,2,13,5,12,2,5,1,5,39
6485,5,3,1,10,1,12,5,5,1,6,9
6486,1,3,1,10,5,1,4,3,2,2,39
6487,1,3,2,11,5,1,4,3,1,4,39
6488,1,3,1,9,5,5,2,5,2,6,39
6489,6,3,3,7,1,12,2,5,1,4,39
6490,3,3,1,8,3,3,1,5,2,4,39
6491,3,1,1,10,1,13,5,1,1,2,39
6492,4,3,1,16,1,12,5,5,1,5,39
6493,2,3,3,7,3,12,1,5,2,4,39
6494,5,3,2,10,3,3,1,5,2,4,39
6495,6,4,1,6,7,4,5,5,1,5,39
6496,6,3,2,7,3,7,1,5,2,4,39
6497,2,3,1,6,5,1,5,3,1,4,39
6498,2,3,1,14,3,1,1,5,2,4,39
6499,1,3,1,13,5,4,4,5,2,5,39
6500,5,5,1,10,3,3,1,5,2,4,39
6501,1,3,2,4,5,3,2,5,2,3,11
6502,5,3,1,9,1,1,5,5,1,4,39
6503,3,3,2,13,5,1,2,3,2,4,39
6504,1,5,1,10,5,10,3,2,1,2,35
6505,5,5,1,10,3,3,1,5,2,5,39
6506,4,3,2,9,7,8,3,2,1,5,35
6507,4,1,2,13,3,10,1,2,2,5,39
6508,1,3,1,9,5,8,4,5,1,3,39
6509,2,1,1,13,5,4,4,5,1,4,5
6510,3,3,1,9,1,8,5,5,1,4,39
6511,6,5,2,14,3,3,1,5,2,5,39
6512,1,3,1,13,5,4,4,5,2,4,39
6513,6,2,1,9,3,4,1,5,2,5,39
6514,2,3,2,9,3,8,1,5,2,4,39
6515,1,3,2,9,3,8,1,5,2,4,39
6516,4,3,2,9,1,14,2,5,2,4,39
6517,2,3,2,1,5,5,2,5,2,4,26
6518,6,3,2,13,3,1,1,5,2,5,39
6519,6,3,1,9,3,14,1,5,2,5,39
6520,5,3,1,10,3,4,1,5,2,4,39
6521,2,3,2,13,5,1,2,5,1,4,39
6522,1,3,2,9,5,7,4,5,2,4,39
6523,4,1,1,11,1,10,5,1,1,4,39
6524,2,5,2,9,3,3,1,5,2,4,39
6525,4,3,2,6,5,8,2,5,1,3,7
6526,2,3,1,13,5,12,2,5,1,7,39
6527,3,2,2,13,3,10,6,5,1,4,39
6528,4,2,2,14,3,10,1,5,2,4,39
6529,6,4,2,13,3,4,1,5,2,5,39
6530,1,3,2,9,5,8,4,5,2,2,39
6531,4,3,1,14,1,4,2,5,1,4,39
6532,5,4,2,10,3,3,1,5,2,8,39
6533,5,3,2,5,3,8,1,5,2,4,6
6534,4,4,2,13,3,12,1,5,2,7,39
6535,4,3,1,10,1,8,5,3,1,4,39
6536,1,3,2,6,5,1,2,5,1,4,39
6537,3,3,1,13,3,13,6,5,1,4,39
6538,4,1,1,9,6,1,5,3,1,4,39
6539,3,5,1,9,3,13,1,5,2,3,39
6540,4,5,1,11,3,5,1,5,2,7,39
6541,3,3,2,10,5,13,2,5,1,2,39
6542,2,3,3,15,3,10,1,5,2,5,39
6543,3,3,1,9,1,7,2,5,1,6,39
6544,3,3,1,10,3,12,1,5,2,4,39
6545,4,3,2,13,3,10,1,5,2,4,39
6546,4,3,2,14,1,10,5,5,1,5,39
6547,3,3,1,14,5,4,2,5,1,4,39
6548,5,3,1,9,5,1,2,5,1,4,39
6549,3,3,2,9,3,12,1,5,1,4,39
6550,3,2,2,10,5,11,2,5,2,5,39
6551,3,3,2,9,1,5,2,5,2,4,39
6552,3,3,3,13,3,4,6,5,1,7,11
6553,1,3,3,9,5,12,2,5,2,6,39
6554,4,3,2,9,3,4,1,5,2,4,39
6555,1,3,1,12,5,12,4,5,1,3,39
6556,1,3,2,9,5,5,4,5,2,2,39
6557,5,3,2,9,3,12,1,5,2,5,39
6558,4,3,1,11,5,14,2,5,2,5,39
6559,5,3,1,14,1,12,2,5,1,1,39
6560,5,5,1,16,3,10,1,5,2,4,39
6561,5,2,4,10,1,14,2,5,1,4,39
6562,3,5,2,5,3,3,1,5,2,4,26
6563,6,3,3,9,3,12,1,5,2,4,39
6564,3,3,2,3,3,8,1,5,2,4,26
6565,6,5,1,11,3,13,3,5,1,1,39
6566,1,3,1,10,5,1,2,5,2,3,39
6567,2,3,2,12,5,12,2,5,2,5,39
6568,2,5,1,5,5,3,2,5,2,2,39
6569,3,6,1,13,1,10,2,5,2,5,39
6570,8,5,1,9,3,13,1,5,2,3,39
6571,2,3,2,13,3,10,6,5,1,5,39
6572,1,3,3,10,5,1,4,5,1,2,39
6573,1,3,3,4,5,5,5,5,2,4,39
6574,3,3,2,13,3,13,1,5,2,4,39
6575,1,3,1,9,5,7,4,5,2,4,39
6576,4,3,1,9,3,8,3,3,1,4,39
6577,3,3,1,11,3,8,1,5,2,4,39
6578,3,2,2,9,3,3,1,5,2,4,39
6579,5,3,1,9,3,14,1,5,2,5,39
6580,2,3,2,11,5,1,2,5,1,4,39
6581,5,3,1,9,3,13,1,5,2,9,39
6582,4,4,2,16,3,10,1,5,2,7,39
6583,2,3,2,7,1,7,5,5,1,4,39
6584,3,3,2,9,5,6,4,5,2,4,39
6585,1,3,2,10,5,8,4,5,2,3,39
6586,4,3,2,14,3,10,1,5,2,4,39
6587,4,3,1,10,1,4,2,5,2,5,39
6588,1,3,2,9,1,6,4,5,2,5,39
6589,1,3,1,10,5,1,4,5,1,4,39
6590,1,3,1,10,5,3,4,5,2,4,39
6591,3,3,1,9,1,3,2,5,2,4,39
6592,5,3,1,14,1,10,5,5,2,5,39
6593,3,3,2,9,5,12,5,5,2,7,39
6594,1,3,5,6,5,7,4,5,2,3,39
6595,2,3,2,9,1,12,4,5,1,4,39
6596,2,3,1,10,3,12,1,5,2,7,39
6597,5,3,2,12,1,10,5,5,1,4,39
6598,1,3,2,10,5,3,5,1,2,4,26
6599,4,1,2,9,1,1,2,3,2,4,39
6600,4,3,1,15,3,10,6,5,1,7,39
6601,1,6,3,10,5,1,4,5,1,1,39
6602,3,3,2,9,5,7,5,3,1,5,39
6603,6,3,1,13,3,8,1,5,2,4,39
6604,1,3,1,13,5,4,4,5,2,4,39
6605,1,3,2,13,5,10,2,5,1,1,39
6606,1,3,3,10,5,1,4,3,1,2,39
6607,2,3,1,13,5,10,2,5,1,4,39
6608,3,5,1,9,3,3,1,5,2,5,39
6609,3,3,1,10,6,7,2,5,2,6,39
6610,1,3,3,9,5,1,2,5,1,7,39
6611,6,3,3,9,3,7,1,5,2,4,39
6612,1,3,1,13,3,10,1,5,2,5,39
6613,1,5,1,10,5,8,2,5,1,8,39
6614,1,3,1,12,5,1,2,5,1,4,39
6615,1,3,2,10,5,4,4,5,1,3,39
6616,4,3,2,13,3,4,1,5,2,4,39
6617,4,2,2,14,1,10,5,5,1,6,39
6618,1,3,2,9,5,8,4,5,1,2,39
6619,7,5,2,10,3,5,1,5,2,5,39
6620,1,3,2,10,5,12,4,5,1,3,39
6621,3,3,3,9,3,3,1,4,2,4,39
6622,4,3,2,9,6,7,4,3,1,4,39
6623,5,3,2,9,5,12,2,5,1,4,39
6624,4,3,2,13,1,10,5,3,2,4,39
6625,3,2,2,13,3,10,1,5,2,4,39
6626,2,5,2,10,3,5,1,5,2,5,39
6627,3,3,1,9,3,7,6,3,1,4,39
6628,2,3,2,9,5,1,2,5,1,5,39
6629,7,2,2,9,3,3,1,5,2,4,39
6630,5,3,1,9,1,1,2,5,1,4,39
6631,3,3,2,4,1,13,5,5,1,4,39
6632,2,5,2,13,5,13,2,5,2,5,39
6633,7,5,1,13,3,10,1,2,2,4,3
6634,4,5,2,15,3,10,1,5,2,6,39
6635,3,3,3,10,5,12,2,5,2,4,39
6636,4,3,2,10,3,3,1,5,2,5,39
6637,2,3,4,4,5,12,3,5,2,5,13
6638,4,4,1,13,3,4,1,5,2,4,39
6639,2,3,1,10,3,7,1,5,2,4,39
6640,5,3,2,10,5,1,5,3,1,4,39
6641,7,3,1,9,3,1,1,2,2,4,40
6642,2,2,1,10,3,11,1,5,2,7,39
6643,2,3,3,7,5,3,2,5,2,4,39
6644,3,3,1,9,3,14,1,5,2,7,39
6645,4,6,3,13,1,11,2,5,2,4,26
6646,4,5,2,10,3,3,1,5,2,5,39
6647,1,3,2,9,5,8,4,3,2,3,39
6648,2,3,2,13,3,10,1,5,2,4,39
6649,5,3,2,9,3,3,1,5,2,4,39
6650,5,5,3,10,3,10,1,5,2,2,39
6651,2,3,2,16,5,1,4,5,1,4,39
6652,1,3,1,9,5,13,2,5,1,4,39
6653,2,3,1,9,3,12,6,5,1,4,39
6654,5,3,1,9,7,12,5,5,1,4,39
6655,3,3,2,11,1,3,4,5,2,5,39
6656,1,3,3,9,5,12,2,5,2,4,39
6657,2,3,2,10,5,1,4,5,2,2,39
6658,5,3,2,9,7,7,2,3,1,4,39
6659,1,3,2,9,5,6,4,5,2,2,39
6660,4,3,2,13,6,12,5,5,1,3,39
6661,2,3,1,9,3,7,6,5,1,4,6
6662,2,3,1,10,1,12,4,5,2,4,39
6663,4,3,3,9,1,13,5,5,1,4,39
6664,1,3,1,10,5,1,2,5,1,3,39
6665,6,6,1,9,4,8,5,3,1,4,16
6666,4,6,2,13,1,11,2,5,1,4,39
6667,4,3,2,6,1,14,4,5,2,4,39
6668,1,3,2,10,5,1,2,5,1,4,39
6669,2,3,2,13,5,10,2,4,1,4,39
6670,5,3,1,11,3,8,6,3,1,4,39
6671,2,3,1,9,3,3,1,5,2,4,39
6672,1,3,1,9,6,6,3,5,1,4,39
6673,2,3,2,13,5,13,4,5,2,4,39
6674,3,2,2,13,5,1,2,3,1,4,39
6675,1,1,2,9,5,1,3,5,2,4,39
6676,3,1,1,10,5,8,4,5,2,4,24
6677,6,3,2,13,3,14,1,5,2,4,39
6678,3,3,1,9,1,5,5,5,2,5,39
6679,4,3,2,11,3,4,1,3,2,4,39
6680,3,3,2,10,3,11,1,3,2,4,39
6681,5,3,2,10,1,3,2,5,1,4,39
6682,1,3,2,7,5,6,4,5,2,2,39
6683,2,3,2,13,5,12,2,5,2,5,39
6684,3,3,2,7,3,7,6,5,1,4,39
6685,3,6,1,9,5,13,4,5,2,4,39
6686,4,3,1,9,5,1,2,5,1,5,39
6687,4,5,1,9,3,3,1,5,2,4,39
6688,4,6,1,15,3,10,1,2,2,8,19
6689,2,3,2,9,3,12,1,5,2,4,39
6690,1,3,2,10,5,12,4,5,1,2,39
6691,3,3,1,12,3,12,1,5,2,7,39
6692,2,3,2,9,5,12,2,5,1,4,39
6693,5,1,1,12,3,4,1,5,2,7,39
6694,3,3,2,9,1,3,2,3,2,4,39
6695,3,3,2,10,3,10,1,5,2,5,39
6696,4,3,2,13,3,10,1,5,2,4,39
6697,2,3,3,6,6,12,5,5,1,4,39
6698,4,3,2,10,1,3,2,5,2,5,39
6699,3,3,1,15,5,10,2,5,1,5,39
6700,5,3,1,10,5,8,2,5,1,7,39
6701,2,3,1,10,3,4,1,5,2,4,39
6702,5,2,1,13,3,11,1,3,2,4,39
6703,2,3,2,9,6,7,4,5,1,4,39
6704,5,4,4,9,3,4,1,5,2,4,39
6705,4,6,1,16,5,4,2,5,1,4,22
6706,2,3,3,9,5,4,2,5,2,7,39
6707,3,2,1,9,3,3,1,5,2,4,39
6708,3,3,3,16,3,10,6,5,1,4,39
6709,5,3,1,9,4,12,2,3,1,4,39
6710,2,1,2,9,3,8,1,5,2,4,39
6711,5,3,1,9,5,12,2,5,1,4,39
6712,4,3,3,9,5,3,2,5,2,4,39
6713,3,4,2,13,3,10,1,5,2,5,39
6714,6,6,1,14,3,10,1,2,2,4,19
6715,5,4,1,9,3,4,1,5,2,5,39
6716,3,3,2,9,3,8,1,5,2,4,41
6717,3,3,1,9,3,7,1,5,2,4,39
6718,2,2,1,10,5,1,3,3,2,4,14
6719,4,6,2,13,3,4,6,5,1,6,39
6720,3,3,1,13,3,12,1,5,2,4,39
6721,3,3,1,7,5,8,2,5,1,4,21
6722,5,3,1,9,3,14,1,5,2,4,39
6723,1,3,2,12,5,1,4,5,2,4,39
6724,2,6,1,16,3,4,1,5,2,6,39
6725,7,3,1,9,3,10,1,5,2,5,39
6726,1,5,3,10,5,8,4,5,2,3,39
6727,6,3,1,9,3,3,1,5,2,4,39
6728,5,3,1,2,6,10,5,3,1,4,39
6729,1,3,1,9,5,14,4,5,2,3,39
6730,2,3,2,13,5,13,2,5,2,5,39
6731,1,3,3,13,3,10,6,5,1,4,39
6732,4,3,2,11,3,4,6,5,1,4,39
6733,3,2,2,13,3,10,1,5,2,4,39
6734,3,3,2,13,5,3,4,5,2,4,39
6735,1,3,2,4,5,7,3,5,1,7,26
6736,3,3,1,9,3,4,3,5,2,4,39
6737,5,3,1,9,3,8,6,2,1,1,30
6738,7,3,2,9,1,7,2,5,1,4,39
6739,6,2,2,7,3,14,1,5,2,2,39
6740,2,3,1,13,5,10,2,5,1,5,39
6741,1,3,2,9,5,3,2,5,2,4,39
6742,2,3,2,9,5,9,3,5,1,2,26
6743,1,3,2,10,5,1,2,5,2,2,39
6744,7,4,3,14,3,12,1,5,2,5,39
6745,1,3,2,9,1,12,5,5,1,3,39
6746,4,3,3,2,6,7,4,5,1,4,13
6747,3,6,2,16,3,10,1,2,2,4,36
6748,1,3,1,4,5,7,3,5,2,4,39
6749,2,3,1,13,5,10,2,5,2,5,39
6750,6,3,2,9,3,7,1,5,2,4,39
6751,2,6,3,10,5,8,2,2,2,4,39
6752,3,6,3,12,1,11,2,3,2,4,39
6753,4,3,1,4,1,7,2,3,1,4,39
6754,3,3,1,9,5,1,2,5,1,5,39
6755,3,6,3,14,3,11,1,3,2,4,39
6756,3,3,1,9,1,6,2,5,2,3,39
6757,6,5,4,9,3,4,1,3,2,4,39
6758,1,3,1,10,5,12,4,5,1,2,39
6759,3,3,2,6,3,3,1,3,2,5,39
6760,4,3,1,11,1,3,5,5,1,4,39
6761,4,3,2,10,3,12,6,5,1,4,39
6762,4,5,2,15,3,10,1,5,2,8,39
6763,2,3,3,10,3,4,1,5,2,7,39
6764,3,5,1,10,3,3,1,5,2,6,39
6765,5,2,2,10,3,11,1,5,2,4,39
6766,3,3,2,10,3,3,1,5,2,5,39
6767,5,3,2,6,3,14,1,5,2,3,39
6768,4,3,1,10,3,7,1,3,2,4,39
6769,4,3,2,9,3,3,1,5,2,4,39
6770,4,2,2,13,1,1,2,5,1,4,39
6771,2,6,2,10,3,8,6,5,1,2,39
6772,5,3,1,13,1,1,2,5,2,4,39
6773,3,2,2,10,1,11,5,5,2,6,39
6774,3,3,4,9,1,3,2,5,2,4,39
6775,4,3,3,14,3,10,1,5,2,5,39
6776,6,3,2,12,3,1,1,5,2,3,39
6777,3,4,1,10,3,14,1,5,2,6,39
6778,4,2,2,12,1,13,2,3,2,4,39
6779,3,3,1,6,3,3,1,5,2,4,39
6780,2,3,1,13,5,1,4,5,1,4,32
6781,4,2,2,14,3,10,1,5,2,4,39
6782,1,3,1,7,5,6,4,5,2,2,39
6783,4,3,1,8,3,8,6,5,1,1,39
6784,3,3,2,10,3,4,6,5,1,4,39
6785,6,3,2,6,6,8,5,5,1,4,39
6786,2,3,1,10,5,1,4,5,2,4,39
6787,2,5,2,7,5,12,4,5,2,4,39
6788,1,3,1,4,5,14,5,5,2,3,13
6789,5,1,1,10,3,13,1,5,2,4,39
6790,3,5,1,10,3,8,6,5,1,5,39
6791,2,3,2,10,3,14,1,5,2,4,39
6792,4,3,2,13,1,10,2,5,2,4,39
6793,5,5,2,15,3,10,1,5,2,5,39
6794,2,3,2,10,3,11,1,5,2,4,39
6795,3,3,2,10,3,4,1,5,2,6,39
6796,3,3,1,9,3,3,1,5,2,5,39
6797,4,2,1,9,5,11,4,1,2,5,39
6798,4,3,1,9,3,4,1,5,2,4,39
6799,4,3,2,10,1,8,2,5,1,4,39
6800,1,3,1,10,1,8,4,5,1,3,39
6801,2,1,3,9,3,13,1,5,2,4,39
6802,3,2,2,10,3,11,1,5,2,6,39
6803,1,3,1,10,5,10,5,5,1,3,39
6804,3,3,1,10,5,7,5,5,2,5,39
6805,5,3,1,9,3,7,1,5,2,5,39
6806,3,3,2,9,5,7,4,5,2,4,39
6807,2,3,1,13,5,5,4,5,2,5,39
6808,4,3,1,10,1,8,5,5,1,7,39
6809,3,3,2,9,3,5,6,5,1,4,39
6810,6,3,2,10,7,1,2,5,1,4,39
6811,2,3,2,13,3,3,1,5,2,5,39
6812,5,3,3,9,3,14,1,3,2,4,39
6813,4,3,1,11,3,12,1,5,2,4,39
6814,3,3,1,10,1,10,2,5,2,4,39
6815,5,3,2,12,3,12,1,5,2,4,39
6816,1,3,1,9,3,3,1,5,2,4,39
6817,5,5,1,6,1,3,2,5,2,5,39
6818,1,3,1,10,5,3,2,5,2,3,39
6819,6,3,1,14,5,10,2,5,2,5,39
6820,4,2,2,14,5,10,2,5,2,3,39
6821,5,3,1,9,1,8,5,5,1,4,39
6822,3,4,1,10,3,12,6,5,1,4,39
6823,2,5,2,12,3,12,1,5,2,7,20
6824,6,3,1,10,3,4,1,5,2,4,39
6825,1,4,4,9,5,8,2,3,2,5,39
6826,6,3,3,12,1,1,5,5,1,4,39
6827,1,3,3,9,5,1,4,5,1,2,39
6828,4,3,1,9,3,3,1,5,2,4,39
6829,5,3,1,10,1,4,5,5,1,4,39
6830,4,3,2,13,3,10,1,5,2,4,39
6831,1,3,2,10,5,6,4,5,2,3,39
6832,1,3,3,13,5,13,4,3,2,4,39
6833,1,3,2,10,5,8,4,5,2,3,39
6834,6,5,2,14,3,10,1,5,2,6,39
6835,1,3,2,10,5,12,2,5,1,4,39
6836,1,3,2,10,5,6,2,5,2,3,39
6837,4,3,2,9,3,14,1,5,2,5,39
6838,1,3,2,13,5,1,2,5,1,3,39
6839,5,4,3,14,3,4,1,5,2,5,39
6840,1,3,1,10,5,12,4,5,1,2,39
6841,4,3,2,10,3,8,1,5,2,4,39
6842,1,6,2,13,5,1,4,5,1,1,39
6843,1,3,1,9,5,1,4,5,2,2,39
6844,3,3,1,13,3,4,1,5,2,5,39
6845,3,3,1,5,3,3,1,5,2,5,39
6846,2,3,2,12,6,8,5,5,1,4,39
6847,7,5,1,10,7,5,5,5,1,5,39
6848,5,3,1,10,3,6,1,5,2,4,39
6849,3,3,3,9,3,8,1,3,2,3,39
6850,2,5,2,14,5,10,4,5,2,4,39
6851,6,3,2,6,5,6,2,5,2,4,39
6852,4,3,2,9,1,13,2,5,1,3,39
6853,4,3,1,10,3,13,1,5,2,5,39
6854,1,2,4,10,4,1,4,5,1,4,13
6855,3,3,3,13,3,1,6,3,1,3,39
6856,2,3,1,9,5,8,4,2,2,4,39
6857,1,3,2,10,5,1,4,3,1,2,39
6858,3,3,1,3,3,7,1,5,2,4,26
6859,3,2,3,13,1,10,2,5,1,4,39
6860,4,2,2,7,3,8,1,5,2,4,39
6861,3,3,2,9,3,14,1,5,2,7,39
6862,1,3,2,12,5,3,2,5,2,4,39
6863,2,3,1,12,5,4,4,3,1,4,39
6864,3,3,1,9,1,12,2,5,1,7,39
6865,3,3,2,9,3,3,1,5,2,5,39
6866,3,3,2,9,1,4,5,5,1,4,39
6867,3,5,1,9,3,11,1,5,2,3,39
6868,1,3,3,9,5,12,4,5,1,1,26
6869,2,3,2,10,1,1,5,5,1,4,39
6870,5,3,1,9,3,1,6,5,1,2,39
6871,1,3,1,7,5,12,4,5,1,2,39
6872,5,3,2,11,3,4,1,5,2,4,39
6873,2,3,2,10,1,12,4,5,1,4,39
6874,3,3,2,7,3,7,1,5,2,4,39
6875,1,3,4,3,3,8,1,5,2,4,26
6876,4,3,2,13,3,3,1,5,2,5,39
6877,1,3,2,10,5,1,4,5,1,2,39
6878,4,3,1,9,5,1,5,3,1,4,39
6879,6,2,1,14,3,1,1,5,2,4,39
6880,3,1,1,13,3,10,1,2,2,4,20
6881,2,2,1,9,3,8,6,5,1,4,39
6882,2,2,2,13,3,11,1,5,2,5,39
6883,6,3,2,10,5,4,2,5,2,4,39
6884,1,3,3,9,1,9,5,5,1,4,39
6885,3,3,2,14,3,4,1,5,2,5,39
6886,6,3,1,9,3,8,6,5,1,4,39
6887,1,3,1,10,5,10,4,2,2,4,39
6888,4,3,1,11,5,10,2,5,2,5,39
6889,1,3,3,6,5,8,2,5,1,4,39
6890,3,3,2,13,3,1,6,3,1,4,39
6891,4,3,1,10,5,1,4,5,1,5,39
6892,4,3,1,8,3,6,1,5,2,4,39
6893,2,3,2,10,5,1,2,5,1,4,39
6894,3,3,2,9,1,8,2,5,1,5,39
6895,8,5,1,10,3,3,1,5,2,3,39
6896,4,3,1,6,3,12,1,5,2,4,39
6897,10,3,2,9,7,11,2,5,2,6,39
6898,6,3,2,9,6,8,2,5,1,4,39
6899,1,3,1,5,5,8,4,3,2,2,39
6900,2,3,1,9,3,1,1,5,2,4,39
6901,4,3,2,14,3,10,6,5,1,5,39
6902,1,2,2,13,5,10,2,5,1,4,39
6903,3,3,2,11,3,7,1,5,2,5,39
6904,5,2,1,14,5,10,2,5,1,6,39
6905,2,3,2,13,3,4,1,5,2,4,6
6906,4,3,2,9,3,3,1,5,2,4,39
6907,2,3,2,9,3,8,6,5,1,3,26
6908,5,3,1,9,1,14,2,5,2,4,39
6909,7,5,2,15,3,10,1,5,2,5,39
6910,2,3,1,10,3,3,1,5,2,4,39
6911,2,6,1,13,4,1,2,5,2,4,39
6912,1,3,2,9,1,14,2,5,2,4,39
6913,5,4,2,13,3,12,1,5,2,7,39
6914,8,3,2,9,3,4,1,5,2,4,39
6915,3,3,2,10,3,1,1,3,2,8,39
6916,3,5,1,10,6,5,2,5,2,7,39
6917,5,5,1,13,3,4,1,5,2,8,39
6918,4,3,3,10,6,8,2,5,1,4,39
6919,5,2,1,16,3,10,1,5,2,4,39
6920,2,3,4,6,3,6,6,5,1,4,39
6921,5,3,3,12,5,1,5,3,1,4,39
6922,3,3,3,9,3,3,1,5,2,4,39
6923,2,5,3,10,3,3,1,2,2,4,35
6924,4,3,2,9,6,1,2,5,2,4,39
6925,1,3,1,10,5,14,2,5,2,4,39
6926,3,3,1,9,1,1,2,5,1,4,39
6927,1,3,3,9,5,14,4,3,2,2,39
6928,4,2,1,13,3,10,1,5,2,5,39
6929,2,3,2,7,5,6,2,5,2,4,39
6930,2,3,2,3,3,8,1,5,2,4,26
6931,2,1,2,13,5,10,2,5,2,5,39
6932,3,3,2,16,1,12,2,5,2,7,39
6933,5,3,2,12,1,3,2,5,2,4,39
6934,1,3,2,9,5,1,2,1,1,4,39
6935,4,3,2,9,1,3,2,5,2,4,39
6936,2,3,1,9,3,7,1,1,2,5,39
6937,6,3,2,9,3,1,1,5,2,4,39
6938,2,3,1,9,3,3,1,5,2,4,39
6939,5,3,2,9,7,7,5,3,1,4,39
6940,4,3,2,7,7,8,2,5,1,3,8
6941,8,5,2,6,3,3,1,5,2,1,39
6942,2,3,1,10,3,5,1,5,2,9,39
6943,6,3,1,9,5,1,2,5,1,4,39
6944,7,3,2,9,3,13,1,2,2,7,30
6945,1,3,2,10,3,4,6,5,1,3,39
6946,3,3,2,13,3,10,1,5,2,4,39
6947,4,2,2,14,3,10,1,5,2,5,39
6948,2,3,2,9,5,4,2,5,2,4,39
6949,2,1,1,12,3,13,1,5,2,4,39
6950,3,3,1,13,1,1,5,5,1,4,39
6951,4,3,1,9,3,3,1,5,2,4,39
6952,2,3,1,10,5,1,2,5,1,5,39
6953,2,3,1,9,3,7,1,5,2,4,39
6954,1,3,2,8,5,12,2,5,2,4,39
6955,5,5,2,12,3,11,1,5,2,2,39
6956,2,3,1,9,3,3,1,5,2,4,39
6957,1,3,1,7,5,6,2,5,2,4,39
6958,4,2,1,14,1,10,5,5,1,4,39
6959,2,3,2,10,5,4,2,5,2,5,39
6960,2,3,2,10,3,4,1,5,2,4,39
6961,6,3,2,10,1,4,2,5,1,4,22
6962,1,3,1,7,3,12,3,5,1,5,39
6963,3,3,3,9,5,8,4,5,2,4,39
6964,2,2,1,9,5,8,4,3,2,3,39
6965,4,3,1,9,3,1,6,5,1,4,39
6966,4,6,3,10,5,4,2,5,1,4,39
6967,3,3,1,13,6,4,5,5,1,5,39
6968,3,5,2,10,3,12,1,5,2,2,39
6969,4,3,1,14,3,4,1,5,2,4,39
6970,3,4,1,13,1,4,2,5,2,5,39
6971,2,5,2,9,3,12,1,5,2,5,39
6972,3,4,1,15,3,10,1,5,2,5,39
6973,3,3,2,13,3,12,1,5,2,6,39
6974,7,3,2,9,5,1,2,5,1,4,39
6975,4,3,2,10,1,12,5,5,1,4,39
6976,3,3,1,9,3,14,1,5,2,4,39
6977,3,3,1,9,5,14,5,3,2,3,39
6978,2,3,1,11,3,12,1,5,2,7,39
6979,1,3,1,6,5,3,5,5,2,4,39
6980,2,3,1,13,5,13,2,5,1,4,39
6981,1,3,2,7,5,8,3,5,1,2,39
6982,3,3,2,9,1,5,2,5,2,4,39
6983,5,3,2,13,1,4,2,5,2,5,39
6984,7,3,1,9,3,3,1,5,2,4,39
